visit,ts,app_state
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481191,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481221,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481251,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481281,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481311,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481341,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481357,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481392,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481422,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481450,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481451,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481455,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481456,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481457,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481458,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481459,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481460,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481461,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481462,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481463,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481464,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481499,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481529,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481559,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481589,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481619,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481638,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481673,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481703,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481733,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481763,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481793,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481823,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481853,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481862,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481863,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481864,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481865,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481866,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481901,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481931,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481961,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602481996,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482005,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482006,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482007,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482008,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482009,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482070,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482100,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482130,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482160,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482183,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482242,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482244,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482245,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482247,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482248,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482250,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482255,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482258,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482259,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482262,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482294,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482305,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482307,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482308,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482322,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482324,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482325,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482335,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482354,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482414,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482444,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482474,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482488,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482489,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482490,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482497,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482498,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482499,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482504,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602482505,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483187,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483188,foreground
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483189,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483192,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483195,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483196,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483198,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483199,background
did_v1_09644009-8811-40D7-9C9B-E264A1F66EE6.1602480630,1602483208,foreground
